"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,2.3928571,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.3095238,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.3095238,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,1.2619047,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,1.0952381,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2013)","2014","2014","IDX","Index","0","Units",,,1.0952381,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,0.25666666,,
"USA","United States","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,0.25666666,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.6507936,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.6507936,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.6507936,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.6031747,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.6031747,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.6031747,,
"SVN","Slovenia","EPRC_V1","Version 1 (1985-2013)","2014","2014","IDX","Index","0","Units",,,2.15873,,
"EST","Estonia","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.7420635,,
"EST","Estonia","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.7420635,,
"EST","Estonia","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,1.8095238,,
"EST","Estonia","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,1.8095238,,
"EST","Estonia","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,1.8095238,,
"EST","Estonia","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,1.8095238,,
"LVA","Latvia","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.6865079,,
"LVA","Latvia","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.6865079,,
