"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,72.7551135086536,,
"NOR","Norway","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,71.9241507034856,,
"NOR","Norway","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,71.4351700902076,,
"NOR","Norway","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,71.5426953083253,,
"NOR","Norway","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,71.2130389109119,,
"NOR","Norway","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,71.0059481757184,,
"NOR","Norway","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,71.1663846111822,,
"NOR","Norway","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,70.6446029131387,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,61.690324398577,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,60.9264075349687,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,60.1694617613487,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,58.7608989421678,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,58.2156712538385,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,57.7247464898596,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,57.077787323059,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,56.6778378737101,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,56.5872471157303,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,56.3387588353544,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,55.413514470592,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,54.7472136973025,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,54.7030681193832,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,54.9017537798082,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,54.001861924286,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,53.7055265144637,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,54.2203890643776,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,54.9237933281417,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,55.3171831641108,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,55.5464166255415,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,55.8679682969264,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,55.9363208609912,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,56.2485478021875,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,56.1557708207454,,
"POL","Poland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,56.2098063055706,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1991","1991","PC","Percentage","0","Units",,,60.3068176366166,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,58.9677612760589,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,58.2462174165852,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,58.1775130596104,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,57.6390658174098,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,57.3527121101379,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,57.6010826467865,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,60.3307728676852,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,60.4574748274479,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,60.9515842141793,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,61.4948083369838,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,61.9388646424385,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,61.8909307594928,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,61.5639685021316,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,61.8660865604439,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,62.0739083818492,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,62.2218217764658,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,62.0319006148297,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,61.3548666271847,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,61.2295889236558,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,60.5132323150641,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,60.1584847541292,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,59.3000295105455,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,58.8220722382261,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,58.5939696810744,,
"PRT","Portugal","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,58.452993535997,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,59.8946207572601,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,59.83148107794,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,60.1577105603758,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,59.6739596739597,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,59.5569440499858,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,59.747381248096,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,60.0654550518766,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,60.5739798853881,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,60.0845646528943,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,60.2548501894157,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,60.0793201133144,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,59.4231893179877,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,59.053594073283,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,58.7526990750844,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,59.3431077025528,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,58.8763110434067,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,59.9009359461588,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,58.7591995281764,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,59.1987201067407,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,59.281427464874,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,59.3492315105456,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,59.639660538754,,
"SVK","Slovak Republic","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,60.0345345892223,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1991","1991","PC","Percentage","0","Units",,,51.5545881693592,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,51.2881657835804,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,51.316504755022,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,51.4784592714655,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,51.4497440889252,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,51.745480092512,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,52.0524327241884,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,52.3285633844195,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,52.816563810356,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,53.8325116057148,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,52.9971385148774,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,54.6050588259006,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,55.8350218361555,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,56.7115117493251,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,57.7936144351688,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,58.6384348435978,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,59.2763263202218,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,60.0820577900653,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,60.1806894511668,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,60.2800672556159,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,60.3312877358377,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,60.3986036010683,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,60.0179973504871,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,59.5997197970184,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,59.5415088724419,,
"ESP","Spain","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,59.2312518239889,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1991","1991","PC","Percentage","0","Units",,,73.854748603352,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,72.3451679668842,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,70.7697201017812,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,70.0379867046534,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,70.5306380290588,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,70.5399431638775,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,69.9004582082478,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,69.6036633507027,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,69.9968434343434,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,70.9026465028355,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,71.2829360100376,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,71.2852909062549,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,71.0696447960292,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,70.7953827423059,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,72.0244197255076,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,72.0784040474423,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,71.151938123509,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,71.2328946335592,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,70.5795661557175,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,70.4753902244503,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,70.9178047332259,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,71.1241672054648,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,71.4766779954045,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,71.9391010462692,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,71.9664923164705,,
"SWE","Sweden","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,72.0577384498189,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1991","1991","PC","Percentage","0","Units",,,68.4274719527472,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,68.2908497454484,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,68.217842158047,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,67.3464708653607,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,67.0493474458217,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,67.4975950809399,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,67.3623458983367,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,67.9700170225303,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,67.7951348122725,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,67.3596342719661,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,67.8007938505131,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,67.7203185682038,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,67.8455002045197,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,67.2737089254569,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,66.976128610617,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,67.3511600427078,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,67.621772602102,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,68.187015307804,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,68.2329643508091,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,66.9989589628804,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,67.4554719689238,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,67.5234814191409,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,67.5366849942641,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,67.9091929103863,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,68.1475044866361,,
"CHE","Switzerland","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,68.5686143081853,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1991","1991","PC","Percentage","0","Units",,,57.005125701733,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1992","1992","PC","Percentage","0","Units",,,56.005369692822,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1993","1993","PC","Percentage","0","Units",,,52.1713464401212,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1994","1994","PC","Percentage","0","Units",,,54.6612391678945,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1995","1995","PC","Percentage","0","Units",,,54.1423853923854,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1996","1996","PC","Percentage","0","Units",,,53.7361831049256,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1997","1997","PC","Percentage","0","Units",,,52.5642505830466,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1998","1998","PC","Percentage","0","Units",,,52.8090648488816,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1999","1999","PC","Percentage","0","Units",,,52.7196098766522,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","Units",,,49.9480631897858,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","Units",,,49.8218678429044,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","Units",,,49.5774354704413,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","Units",,,48.3305731051545,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","Units",,,46.3077084866968,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","Units",,,46.4328549567807,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","Units",,,46.2602188148208,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,46.2384733862741,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,46.8859562733898,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,47.8814379135549,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,48.7999390928644,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,49.8675224838601,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,49.9597982603611,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,50.8362106171774,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,50.5080105989085,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,51.2998236941266,,
"TUR","Turkey","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,51.9950273326408,,
"GBR","United Kingdom","MW","All persons","900000","Total","LFPR","Labour force participation rate","A","Annual","1991","1991","PC","Percentage","0","Units",,,63.5867507183748,,
