"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.06666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.875,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.05,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,6.45833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.28333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,5.675,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,5.75833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,6.46666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,7.19166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.35833333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.675,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.13333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.23333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.66666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.075,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.66666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.84166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,5.675,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.88333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.00833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.175,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.66666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.35,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.00833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.99166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.825,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,7.24166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.425,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,6.89166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.025,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,5.45,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,5.925,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,5.95,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,5.40833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,4.93333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,4.75,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,3.91666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,3.09166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,3.03333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.24166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.40833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.66666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.20833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.275,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.525,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.43333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.525,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.55,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.15,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.575,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.18333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.53333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.375,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.725,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,10.8666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,10.1666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,13.3916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,16.125,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,18.3083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,20.0333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,19.75,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,19.1416666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,17.925,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,13.9666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,9.60833333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.04166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,8.11666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,9.66666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,9.65,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,10.1083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,10.3416666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,9.01666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,7.525,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.19166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,4.18333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,4.125,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,5.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,6.825,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,7.18333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.24166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.74166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.08333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.55,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.075,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.13333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,6.14166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,7.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,7.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,8.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.86666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,9.13333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,8.78333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,10.6833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,11.9833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,12.8833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,15.7833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,16.4583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,14.125,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,12.6583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","PRT","Portugal","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,11.175,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,12.7083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,16.4916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,18.9083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,19.4583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,18.8083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,17.6916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,18.3583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,16.375,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,13.4666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,11.2333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,9.575,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,12.1166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,14.4916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,13.6833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,13.9666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,14.225,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,13.2083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,11.4833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,9.65833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,15.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,17.0166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,20.8416666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,22.05,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,20.75,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,19.8666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,18.3916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,16.4083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,13.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,11.9166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,10.5583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,11.4416666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,11.4916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,10.9583333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,9.16666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.45833333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.225,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,11.2666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,17.8666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,19.8833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,21.4083333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,24.7916666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,26.1166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,24.45,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,22.075,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","ESP","Spain","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,19.65,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,5.55833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,9.05,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,9.35833333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,9.55833333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,9.89166666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,8.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,6.73333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","SWE","Sweden","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.6,"B","Break"
